"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","budget_year","revenue_amount"
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","4223","Investigation Fees","0808171004223","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","4224","Non-Compliance Fee","0808171004224","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","4350","Subpoena Fees","0808171004350","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","4675","Code Violation Inspection Fee.","0808171004675","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","4813","Repeat Violation Fee","0808171004813","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","5168","Reimb Of Prior Year Salary","0808171005168","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808171005331","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808171005359","2016_17_proposed_budget",NA
"08","Building and Safety","0817","Residential and Commercial Code Enforcement","100","General Fund","5361","Related Cost Reimb-Others","0808171005361","2016_17_proposed_budget",NA
"08","Building and Safety","0818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","3284","Local Enforcement Agency Fees","0808181003284","2016_17_proposed_budget",NA
"08","Building and Safety","0818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4002","Annual Inspection Monitrng Fee","0808181004002","2016_17_proposed_budget",NA
"08","Building and Safety","0818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808181005331","2016_17_proposed_budget",NA
"08","Building and Safety","0818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5334","Community Dev Tr Related Cost","0808181005334","2016_17_proposed_budget",NA
"08","Building and Safety","0818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808181005359","2016_17_proposed_budget",NA
"08","Building and Safety","0818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5361","Related Cost Reimb-Others","0808181005361","2016_17_proposed_budget",NA
"08","Building and Safety","0848","Development Services Systems","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808481005331","2016_17_proposed_budget",NA
"08","Building and Safety","0848","Development Services Systems","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808481005359","2016_17_proposed_budget",NA
"08","Building and Safety","0849","Technology Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808491005331","2016_17_proposed_budget",NA
"08","Building and Safety","0849","Technology Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808491005359","2016_17_proposed_budget",NA
"08","Building and Safety","0850","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808501005331","2016_17_proposed_budget",NA
"08","Building and Safety","0850","General Administration and Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808501005359","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5104","Contribution Fr La Marathon","1010011005104","2016_17_proposed_budget",365000
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5188","Miscellaneous Revenue-Others","1010011005188","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5317","Seismic Bond Fund","1010011005317","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5319","Reimb Prop F Animal Bond Fund","1010011005319","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5320","Reimb Prop F Fire Bond Fund","1010011005320","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5321","Reimb Prop Q Police/Fire Fund","1010011005321","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5322","Proposition K Funds","1010011005322","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5328","Sewer Cons & Main Related Cost","1010011005328","2016_17_proposed_budget",169431
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5329","Rent Control Related Cost","1010011005329","2016_17_proposed_budget",23579
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","1010011005331","2016_17_proposed_budget",NA
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5340","Prop C Antigridlock Rel Cost","1010011005340","2016_17_proposed_budget",27255
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5341","Home Invest Prtnrship Rel Cost","1010011005341","2016_17_proposed_budget",11806
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","1010011005345","2016_17_proposed_budget",48772
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5351","Code Enforcement Rel Cost","1010011005351","2016_17_proposed_budget",69038
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5357","Citywide Recycling Rel Cost","1010011005357","2016_17_proposed_budget",33632
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","1010011005359","2016_17_proposed_budget",50374
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5361","Related Cost Reimb-Others","1010011005361","2016_17_proposed_budget",31750
"10","City Administrative Officer","1001","Budget Formulation and Control","100","General Fund","5370","Cost Reimbursement From Library","1010011005370","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","4595","Service To Airports","1010021004595","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","4596","Service To Water & Power","1010021004596","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","4597","Service To Harbor","1010021004597","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","5188","Miscellaneous Revenue-Others","1010021005188","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","5301","Reimb From Other Funds","1010021005301","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","5329","Rent Control Related Cost","1010021005329","2016_17_proposed_budget",2620
"10","City Administrative Officer","1002","Management Services","100","General Fund","5341","Home Invest Prtnrship Rel Cost","1010021005341","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","5351","Code Enforcement Rel Cost","1010021005351","2016_17_proposed_budget",NA
"10","City Administrative Officer","1002","Management Services","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","1010021005359","2016_17_proposed_budget",37142
"10","City Administrative Officer","1002","Management Services","100","General Fund","5361","Related Cost Reimb-Others","1010021005361","2016_17_proposed_budget",NA
"10","City Administrative Officer","1003","Employee Relations Compensation and Benefits","100","General Fund","5188","Miscellaneous Revenue-Others","1010031005188","2016_17_proposed_budget",NA
"10","City Administrative Officer","1004","Risk Management","100","General Fund","4651","Miscellaneous Service Charges","1010041004651","2016_17_proposed_budget",84000
"10","City Administrative Officer","1004","Risk Management","100","General Fund","5328","Sewer Cons & Main Related Cost","1010041005328","2016_17_proposed_budget",217936
"10","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","4596","Service To Water & Power","1010051004596","2016_17_proposed_budget",2831305
"10","City Administrative Officer","1005","Office of Public Accountability","100","General Fund","5188","Miscellaneous Revenue-Others","1010051005188","2016_17_proposed_budget",NA
"10","City Administrative Officer","1006","Debt Management","100","General Fund","4651","Miscellaneous Service Charges","1010061004651","2016_17_proposed_budget",20000
"10","City Administrative Officer","1006","Debt Management","100","General Fund","5188","Miscellaneous Revenue-Others","1010061005188","2016_17_proposed_budget",NA
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5188","Miscellaneous Revenue-Others","1010071005188","2016_17_proposed_budget",NA
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5301","Reimb From Other Funds","1010071005301","2016_17_proposed_budget",NA
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5317","Seismic Bond Fund","1010071005317","2016_17_proposed_budget",30000
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5319","Reimb Prop F Animal Bond Fund","1010071005319","2016_17_proposed_budget",4000
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5320","Reimb Prop F Fire Bond Fund","1010071005320","2016_17_proposed_budget",4000
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5321","Reimb Prop Q Police/Fire Fund","1010071005321","2016_17_proposed_budget",8000
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5322","Proposition K Funds","1010071005322","2016_17_proposed_budget",97000
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","1010071005331","2016_17_proposed_budget",NA
"10","City Administrative Officer","1007","Asset Management and Capital Projects","100","General Fund","5361","Related Cost Reimb-Others","1010071005361","2016_17_proposed_budget",98016
