"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","2014_15_actuals","2015_16_adopted_budget","2015_16_estimates","2016_17_adopted_budget","2016_17_estimates","2016_17_proposed_budget","2017_18_proposed"
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5332","Arts & Cultural Fac Rel Cost","7474031005332",NA,NA,37396,NA,NA,NA,NA
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","7474031005338",23727,50898,50898,62493,62493,62493,47893
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5340","Prop C Antigridlock Rel Cost","7474031005340",37496,41364,41364,49289,49289,49289,72421
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5342","St Lighting Assess Rel Cost","7474031005342",46182,47461,47382,134925,134925,134925,134044
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","7474031005345",172476,609722,804731,313568,313568,313568,289600
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5357","Citywide Recycling Rel Cost","7474031005357",47494,184888,183539,97865,97865,97865,97786
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5361","Related Cost Reimb-Others","7474031005361",22423,NA,NA,68228,68228,68228,203027
"74","Board of Public Works","7403","Public Works Accounting","100","General Fund","5373","Measure M Rel Cost","7474031005373",NA,NA,NA,NA,0,NA,95503
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","3282","Filming Permits","7474051003282",164362,140000,140000,160000,160000,160000,160000
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","4339","Miscellaneous Gov't Services","7474051004339",1386,1500,1500,1500,1500,1500,1500
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","4347","Reimb-Pw Board Admin Services","7474051004347",61637,80000,80000,80000,80000,80000,80000
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5328","Sewer Cons & Main Related Cost","7474051005328",416270,1000184,783318,1091995,1091995,1091995,751277
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","7474051005331",NA,965704,380199,NA,NA,NA,NA
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5342","St Lighting Assess Rel Cost","7474051005342",41132,41693,42200,206375,206375,206375,154522
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","7474051005345",8604,27988,40146,25616,25616,25616,16346
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5357","Citywide Recycling Rel Cost","7474051005357",7591,27988,29337,25616,25616,25616,18346
"74","Board of Public Works","7405","Public Works Board and Board Secretariat","100","General Fund","5361","Related Cost Reimb-Others","7474051005361",NA,NA,NA,24063,24063,24063,83168
"74","Board of Public Works","7449","Public Works Financial Systems","100","General Fund","5328","Sewer Cons & Main Related Cost","7474491005328",296585,450417,558100,461234,461234,461234,489872
"74","Board of Public Works","7449","Public Works Financial Systems","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","7474491005331",NA,NA,230401,NA,NA,NA,NA
"74","Board of Public Works","7449","Public Works Financial Systems","100","General Fund","5342","St Lighting Assess Rel Cost","7474491005342",12404,13154,12726,36378,36378,36378,39293
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","3241","A Permits","7676011003241",901498,650000,8e+05,7e+05,8e+05,7e+05,850000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","3242","B Permits","7676011003242",NA,3200000,3200000,3200000,3200000,3200000,4025000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","3293","Public Right Of Way Const Enf","7676011003293",456,NA,1000,NA,114,NA,0
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4229","Special Excavation Inspection","7676011004229",4102827,3e+06,3400000,3500000,3e+06,3500000,4630000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4592","Service To Proprietary Dept","7676011004592",9584,NA,NA,NA,NA,NA,NA
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4595","Service To Airports","7676011004595",2864372,2250000,2080000,3120000,1400000,3120000,326400
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4596","Service To Water & Power","7676011004596",301171,504000,355000,630000,503000,630000,603000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4597","Service To Harbor","7676011004597",2179606,3175000,3042000,2792000,4750000,2792000,479607
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4651","Miscellaneous Service Charges","7676011004651",119910,8000,13000,10000,8000,10000,8000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","4660","Construction Traffic Mgmt Fee","7676011004660",16503,15000,15000,15000,15000,15000,15000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5188","Miscellaneous Revenue-Others","7676011005188",NA,4000,NA,5000,NA,5000,NA
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5301","Reimb From Other Funds","7676011005301",26815,302232,225000,25000,7e+05,25000,7e+05
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5304","Gas Tax Projects","7676011005304",243741,115574,106000,NA,NA,NA,NA
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5311","Reimb-Metro Rail Project","7676011005311",675998,272011,1169871,484871,720000,484871,688018
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5317","Seismic Bond Fund","7676011005317",382135,1674500,816000,816000,8e+05,816000,8e+05
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5319","Reimb Prop F Animal Bond Fund","7676011005319",9935,6923,7000,5400,NA,5400,NA
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5320","Reimb Prop F Fire Bond Fund","7676011005320",44210,49871,50000,5400,4000,5400,0
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5321","Reimb Prop Q Police/Fire Fund","7676011005321",143363,125746,126000,9600,140000,9600,0
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5322","Proposition K Funds","7676011005322",184000,2e+05,184000,184000,160000,184000,160000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5323","Reimb Prop O Storm Water Clean","7676011005323",NA,516612,407000,272000,408000,272000,272000
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5328","Sewer Cons & Main Related Cost","7676011005328",3807828,2752567,2753000,2669094,2328000,2669094,4213580
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","7676011005331",696414,NA,231000,NA,587000,NA,0
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5337","Prop A Local Transit Rel Cost","7676011005337",NA,159961,72000,136688,31000,136688,204722
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","7676011005338",76269,138119,70000,165627,81000,165627,146862
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5340","Prop C Antigridlock Rel Cost","7676011005340",NA,280279,NA,312833,0,312833,443496
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5342","St Lighting Assess Rel Cost","7676011005342",46206,32612,17000,56411,56000,56411,77959
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5346","Related Cost Reimb Fr Grants","7676011005346",3613,NA,NA,NA,NA,NA,NA
"76","Bureau of Contract Administration","7601","Construction Inspection","100","General Fund","5361","Related Cost Reimb-Others","7676011005361",NA,NA,NA,458903,519812,458903,807489
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4595","Service To Airports","7676021004595",855591,1300000,620000,780000,6e+05,780000,1645200
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4596","Service To Water & Power","7676021004596",123013,196000,145000,270000,247000,270000,297000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4597","Service To Harbor","7676021004597",215565,650000,383000,310000,420000,310000,460987
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4651","Miscellaneous Service Charges","7676021004651",13323,2000,2000,NA,1000,NA,1000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4831","Forfeitures & Penalties","7676021004831",19540,50000,50000,50000,313625,50000,50000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","4836","Code Enforcement Penalties","7676021004836",NA,5000,5000,5000,5000,5000,5000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5188","Miscellaneous Revenue-Others","7676021005188",NA,1000,NA,NA,NA,NA,NA
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5301","Reimb From Other Funds","7676021005301",2979,25000,25000,NA,82000,NA,82000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5304","Gas Tax Projects","7676021005304",21195,12842,10000,NA,NA,NA,NA
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5311","Reimb-Metro Rail Project","7676021005311",28167,14316,47224,18136,52000,18136,107398
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5317","Seismic Bond Fund","7676021005317",15922,295500,34000,34000,85000,34000,85000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5319","Reimb Prop F Animal Bond Fund","7676021005319",1104,1222,1000,600,NA,600,NA
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5320","Reimb Prop F Fire Bond Fund","7676021005320",4912,8801,9000,600,NA,600,NA
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5321","Reimb Prop Q Police/Fire Fund","7676021005321",35840,22191,22000,2400,14000,2400,0
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5322","Proposition K Funds","7676021005322",16000,NA,16000,16000,40000,16000,40000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5323","Reimb Prop O Storm Water Clean","7676021005323",NA,91167,NA,176194,40000,176194,0
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5328","Sewer Cons & Main Related Cost","7676021005328",447980,235588,236000,411935,241000,411935,292000
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","7676021005331",77379,NA,NA,NA,NA,NA,NA
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5337","Prop A Local Transit Rel Cost","7676021005337",NA,NA,8000,15188,7000,15188,0
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","7676021005338",1557,8242,4000,10567,7000,10567,8374
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5342","St Lighting Assess Rel Cost","7676021005342",8154,NA,3000,NA,3000,NA,0
"76","Bureau of Contract Administration","7602","Contract Compliance","100","General Fund","5361","Related Cost Reimb-Others","7676021005361",NA,NA,NA,34600,34000,34600,41180
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","3811","Reimb From Other Agencies","7676501003811",NA,NA,243333,NA,NA,NA,NA
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","4331","Legislative Advocate Fee","7676501004331",4478,NA,NA,NA,NA,NA,NA
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","4342","Photo Copies","7676501004342",51,NA,NA,NA,NA,NA,NA
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","4651","Miscellaneous Service Charges","7676501004651",NA,NA,NA,NA,1000,NA,1000
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","7676501005188",5140,NA,5000,NA,5000,NA,5000
"76","Bureau of Contract Administration","7650","General Administration and Support","100","General Fund","5328","Sewer Cons & Main Related Cost","7676501005328",223990,250445,250000,467346,270000,467346,327000
